iter	RMSE
3218	1.393775268
3219	1.393771952
3220	1.393534079
3221	1.393530784
3222	1.393525061
3223	1.393339732
3224	1.39333545
3225	1.393314703
3226	1.393311851
3227	1.393296667
3228	1.393291002
3229	1.393287833
3230	1.393257713
3231	1.393253714
3232	1.393189935
3233	1.393097931
3234	1.393018441
3235	1.392913233
3236	1.392910106
3237	1.39290584
3238	1.392752846
3239	1.392748698
3240	1.392736625
3241	1.392733546
3242	1.392729604
3243	1.392725713
3244	1.392471983
3245	1.392467846
3246	1.392178399
3247	1.392175373
3248	1.392172377
3249	1.392169412
3250	1.39191235
3251	1.391864308
3252	1.391795945
3253	1.391793367
3254	1.391505797
3255	1.391281631
3256	1.391207583
3257	1.391184271
3258	1.391180449
3259	1.39117497
3260	1.391173728
3261	1.391171241
3262	1.391160484
3263	1.391050687
3264	1.390918459
3265	1.390913097
3266	1.390907853
3267	1.390863829
3268	1.390857539
3269	1.390853657
3270	1.390849983
3271	1.390792702
3272	1.390789062
3273	1.390782236
3274	1.390645954
3275	1.390637228
3276	1.390617601
3277	1.390361862
3278	1.390287374
3279	1.390284224
3280	1.390279754
3281	1.390274379
3282	1.390108409
3283	1.390103146
3284	1.390100035
3285	1.3900964
3286	1.390093819
3287	1.390090742
3288	1.390089759
3289	1.390086173
3290	1.390084942
3291	1.389813601
3292	1.38945167
3293	1.389448419
3294	1.389181982
3295	1.389177632
3296	1.389173962
3297	1.389085559
3298	1.389081942
3299	1.389044776
3300	1.389040476
3301	1.388843131
3302	1.38884166
3303	1.388756226
3304	1.388421347
3305	1.388417056
3306	1.388414066
3307	1.38841211
3308	1.388407283
3309	1.38840216
3310	1.388360411
3311	1.38835533
3312	1.388352372
3313	1.388347329
3314	1.388342209
3315	1.388338483
3316	1.388333238
3317	1.388328182
3318	1.388323221
3319	1.388319082
3320	1.388314081
3321	1.388311165
3322	1.388308589
3323	1.388088407
3324	1.388051893
3325	1.388037134
3326	1.388034297
3327	1.388029422
3328	1.387850713
3329	1.387834117
3330	1.387830166
3331	1.387826621
3332	1.387822717
3333	1.387438431
3334	1.387426492
3335	1.387412219
3336	1.387401151
3337	1.387398358
3338	1.387347654
3339	1.387307919
3340	1.387305256
3341	1.387295891
3342	1.3872298
3343	1.387223677
3344	1.387220178
3345	1.387216335
3346	1.387213197
3347	1.387208334
3348	1.387202423
3349	1.387197923
3350	1.387193252
3351	1.387130784
3352	1.387127419
3353	1.387122788
3354	1.387119449
3355	1.387115781
3356	1.386806876
3357	1.386733459
3358	1.386712845
3359	1.386709414
3360	1.386513826
3361	1.386511319
3362	1.38650775
3363	1.386505354
3364	1.386499544
3365	1.386493593
3366	1.386467865
3367	1.386463056
3368	1.38645954
3369	1.386454824
3370	1.386449732
3371	1.386447302
3372	1.386443956
3373	1.386439304
3374	1.386434229
3375	1.386422681
3376	1.386420674
3377	1.386416095
3378	1.386411485
3379	1.386406518
3380	1.386403778
3381	1.386399297
3382	1.386394849
3383	1.386394327
3384	1.386380268
3385	1.386348681
3386	1.386143463
3387	1.386104958
3388	1.386102353
3389	1.386101694
3390	1.385950912
3391	1.385646138
3392	1.385572725
3393	1.385570474
3394	1.385558553
3395	1.385544951
3396	1.385538875
3397	1.385535793
3398	1.385531706
3399	1.385529967
3400	1.385494962
3401	1.38534061
3402	1.385317655
3403	1.385314336
3404	1.385313179
3405	1.385309863
3406	1.385297841
3407	1.385272441
3408	1.385269816
3409	1.385265514
3410	1.385260779
3411	1.385256631
3412	1.38521309
3413	1.385210839
3414	1.385207576
3415	1.385206368
3416	1.385198294
3417	1.385195731
3418	1.384996094
3419	1.384992924
3420	1.384990471
3421	1.384965494
3422	1.384962369
3423	1.3849363
3424	1.384933615
3425	1.384930476
3426	1.384926855
3427	1.384926254
3428	1.384923516
3429	1.384919548
3430	1.384916496
3431	1.384913489
3432	1.384870934
3433	1.384867905
3434	1.384863742
3435	1.384859875
3436	1.384806202
3437	1.384794999
3438	1.384785914
3439	1.38478353
3440	1.384778952
3441	1.384768928
3442	1.38476352
3443	1.384760707
3444	1.384759815
3445	1.384755732
3446	1.384753231
3447	1.38470669
3448	1.384703991
3449	1.384702331
3450	1.384541995
3451	1.384322986
3452	1.384320039
3453	1.3843163
3454	1.384295403
3455	1.384274022
3456	1.384079056
3457	1.384076335
3458	1.384073787
3459	1.383921203
3460	1.38391838
3461	1.383749903
3462	1.383738365
3463	1.383734671
3464	1.383730265
3465	1.383726336
3466	1.383718497
3467	1.383716199
3468	1.383713425
3469	1.383712329
3470	1.383669778
3471	1.383431523
3472	1.38337849
3473	1.383376399
3474	1.38337281
3475	1.383326654
3476	1.383215668
3477	1.383212439
3478	1.383019296
